Structure_ID,Structure_Number,Line_Name,Number_of_Circuits,Structure_Status,Structure_Owner,Old_Primary_Circuit_ID,Structure_Comments,Structure_Global_ID,Structure_Object_ID,StructureMaterial,StructureType,StructureHeight,StructureLatitude,StructureLongitude,Inspection_Date,Inspection_Comments,Inspection_Attribute_Name,Inspection_Status,WorkOrder_Name,WorkOrder_Status,WorkOrder_Due_Date,WorkOrder_Created_By,WorkOrder_Assigned_Date,WorkOrder_Assigned_To
C71A322B-BE77-4645-BB8A-F81C8593F7F4,84,PINEVILLE 192 (624) - CARY 148 - ROCKY BRANCH 225 (604),1,In Service,KU,004103A0,,983C9259-9772-4174-843C-E8859AD3D0CC,5892,Steel Pole,,,36.79593144,-83.53949514,2023-01-19 03:03:19.9908542,,DOWN GUY,GOOD,2023 Pine-Rocky section Buddy,Completed,,,2022-12-29 11:59:49.0100000,E637B494-DFE0-4151-8E8A-B08F000E2835
756C5268-67DA-4AE7-B9DA-FC66D74910BC,097,PINEVILLE 192 (624) - CARY 148 - ROCKY BRANCH 225 (604),,,KU,004103A0,,7F020D28-58A5-47FD-AB68-519E93B540F6,5905,Wood Pole,A3-10.13,,36.78766185,-83.50501751,2023-01-19 02:44:12.9613873,,BASE PLATE: Pole 2,GOOD,2023 Pine-Rocky section Buddy,Completed,,,2022-12-29 11:59:49.0100000,E637B494-DFE0-4151-8E8A-B08F000E2835
756C5268-67DA-4AE7-B9DA-FC66D74910BC,97,PINEVILLE 192 (624) - CARY 148 - ROCKY BRANCH 225 (604),1,In Service,KU,004103A0,,7F020D28-58A5-47FD-AB68-519E93B540F6,5905,Steel Pole,,,36.78766895,-83.50502163,2023-01-19 02:44:12.9613873,,BASE PLATE: Pole 2,GOOD,2023 Pine-Rocky section Buddy,Completed,,,2022-12-29 11:59:49.0100000,E637B494-DFE0-4151-8E8A-B08F000E2835
9D2D84AC-52FF-423E-A0C6-FCF535EA8997,73,KENTON 091 (624) - MID MAYSVILLE 531 (605sn),1,,KU,003805AC,,6E617CF6-A7EE-41EA-9323-A930013E3E49,26982,Wood Pole,,,38.64205167,-83.75999371,2023-01-04 17:32:54.9554698,,BRACING,GOOD,693021 Maysville strs 89 and Less Kris,Completed,,,2023-01-03 00:26:18.1930000,128E40B6-9004-40E6-8EBB-CA829079A35D
9D2D84AC-52FF-423E-A0C6-FCF535EA8997,73,KENTON 091 (624) - MID MAYSVILLE 531 (605sn),1,In Service,KU,003805AC,,6E617CF6-A7EE-41EA-9323-A930013E3E49,26982,Wood Pole,,,38.64205167,-83.75999371,2023-01-04 17:32:54.9554698,,BRACING,GOOD,693021 Maysville strs 89 and Less Kris,Completed,,,2023-01-03 00:26:18.1930000,128E40B6-9004-40E6-8EBB-CA829079A35D
D3CBAEC2-0EF9-4425-869E-F594246B8543,123-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,22BF6A13-7388-4DA7-BBC1-D8DC2E12774B,1252274,,,56,37.26645232,-87.15480691,2020-02-24 20:06:08.5515529,,OTHER: Pole 3,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260,MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn - WATTERSON 6662 (SD-85) - FAIRMOUNT 6662 (SD-108),,,LGE,6662,,4B9D4C4D-AF79-4B4A-B189-393AD52B5892,43436,,,,38.06069662,-85.53248475,2021-05-07 18:13:52.8976531,,OTHER: Pole 2,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260,MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn - WATTERSON 6662 (SD-85) - FAIRMOUNT 6662 (SD-108),,,LGE,6662,,4B9D4C4D-AF79-4B4A-B189-393AD52B5892,43436,Wood Pole,,,38.06069662,-85.53248475,2021-05-07 18:13:52.8976531,,OTHER: Pole 2,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
9D2D84AC-52FF-423E-A0C6-FCF535EA8997,73,KENTON 091 (624) - MID MAYSVILLE 531 (605sn),1,,KU,003805AC,,6E617CF6-A7EE-41EA-9323-A930013E3E49,26982,Wood Pole,,,38.64205167,-83.75999371,2023-01-04 17:32:54.8618675,,CONDITION ABOVE GROUNDLINE : C-Pole,GOOD,693021 Maysville strs 89 and Less Kris,Completed,,,2023-01-03 00:26:18.1930000,128E40B6-9004-40E6-8EBB-CA829079A35D
49D79231-75E5-4215-9E00-ABBA74984BD0,178,PRINCETON 003 (664) - KENTUCKY DAM TVA - SOUTH PADUCAH 097 (624),,,KU,001301A0,,3E21406B-9317-465B-9F05-451D9B00FD14,33274,Lattice,,,37.10329258,-87.97607251,2020-11-16 17:28:38.6376683,,BASE PLATE: Pole 1,GOOD,691031 strs 211 and below that's left for alex,Completed,,,2020-11-11 13:30:03.3830000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
9D2D84AC-52FF-423E-A0C6-FCF535EA8997,73,KENTON 091 (624) - MID MAYSVILLE 531 (605sn),1,In Service,KU,003805AC,,6E617CF6-A7EE-41EA-9323-A930013E3E49,26982,Wood Pole,,,38.64205167,-83.75999371,2023-01-04 17:32:54.8618675,,CONDITION ABOVE GROUNDLINE : C-Pole,GOOD,693021 Maysville strs 89 and Less Kris,Completed,,,2023-01-03 00:26:18.1930000,128E40B6-9004-40E6-8EBB-CA829079A35D
49D79231-75E5-4215-9E00-ABBA74984BD0,178,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),2,In Service,KU,,,02FD92C2-7A9A-42A4-9E70-D43ADB5E57C5,1251219,Steel Pole,,62,37.10328133,-87.97607592,2020-11-16 17:28:38.6376683,,BASE PLATE: Pole 1,GOOD,691031 strs 211 and below that's left for alex,Completed,,,2020-11-11 13:30:03.3830000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
49D79231-75E5-4215-9E00-ABBA74984BD0,178,PRINCETON 003 (664) - KENTUCKY DAM TVA - SOUTH PADUCAH 097 (624),,,KU,001301A0,,3E21406B-9317-465B-9F05-451D9B00FD14,33274,Lattice,,,37.10329258,-87.97607251,2020-11-16 17:28:39.5637239,,POST LEG: Leg 3,GOOD,691031 strs 211 and below that's left for alex,Completed,,,2020-11-11 13:30:03.3830000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
471EBDCF-DB38-4FF8-AA28-EE5F8F28C43A,126-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,,KU,,,A99D0A8D-B988-4AEF-B402-7D6063F71C16,1252271,,,56.5,37.26332733,-87.15654906,2020-02-24 20:10:40.0796279,,STEEL,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
471EBDCF-DB38-4FF8-AA28-EE5F8F28C43A,126-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,A99D0A8D-B988-4AEF-B402-7D6063F71C16,1252271,Steel Pole,,56,37.26332733,-87.15654906,2020-02-24 20:10:39.9136355,,OTHER: Pole 3,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
471EBDCF-DB38-4FF8-AA28-EE5F8F28C43A,126-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,A99D0A8D-B988-4AEF-B402-7D6063F71C16,1252271,Steel Pole,,56,37.26332733,-87.15654906,2020-02-24 20:10:39.3305732,,POLE WALL: Leg 4,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
D3CBAEC2-0EF9-4425-869E-F594246B8543,123-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,22BF6A13-7388-4DA7-BBC1-D8DC2E12774B,1252274,Steel Pole,,56,37.26645232,-87.15480691,2020-02-24 20:06:07.7344901,,BRACING,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
49D79231-75E5-4215-9E00-ABBA74984BD0,178,PRINCETON 003 (664) - KENTUCKY DAM TVA - SOUTH PADUCAH 097 (624),,,KU,001301A0,,3E21406B-9317-465B-9F05-451D9B00FD14,33274,Lattice,TOWER TYPE A,,37.10329258,-87.97607251,2020-11-16 17:28:39.0367038,,DIAGONAL: Pole 3,GOOD,691031 strs 211 and below that's left for alex,Completed,,,2020-11-11 13:30:03.3830000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
49D79231-75E5-4215-9E00-ABBA74984BD0,178,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),2,,KU,,,E5502E69-1752-4DA8-8BF9-457262875D35,1206768,LATTICE,,62.2,37.10328133,-87.97607592,2020-11-16 17:28:39.0367038,,DIAGONAL: Pole 3,GOOD,691031 strs 211 and below that's left for alex,Completed,,,2020-11-11 13:30:03.3830000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
471EBDCF-DB38-4FF8-AA28-EE5F8F28C43A,126-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,A99D0A8D-B988-4AEF-B402-7D6063F71C16,1252271,Steel Pole,,56,37.26333437,-87.15655428,2020-02-24 20:10:39.5515966,,POLE WALL: Pole 4,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260,CONESTOGA 6676 (SD-189) - BLUE LICK 6676 (SD-139)- MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn,0,In Service,LGE,,,74F2B4D0-151C-4E5C-A5FA-63C42709E3DE,1251838,,,52,38.06068139,-85.53247435,2021-05-07 18:13:52.9737127,,OTHER: Pole 4,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260,MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn - WATTERSON 6662 (SD-85) - FAIRMOUNT 6662 (SD-108),1,,,,,74F2B4D0-151C-4E5C-A5FA-63C42709E3DE,1251838,,,52.3,38.06068139,-85.53247435,2021-05-07 18:13:52.8976531,,OTHER: Pole 2,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
471EBDCF-DB38-4FF8-AA28-EE5F8F28C43A,126-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,,KU,,,A99D0A8D-B988-4AEF-B402-7D6063F71C16,1252271,,,56.5,37.26332733,-87.15654906,2020-02-24 20:10:38.7075312,Relocation ,STRUCTURE APPEARANCE,REPLACED,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
471EBDCF-DB38-4FF8-AA28-EE5F8F28C43A,126-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,A99D0A8D-B988-4AEF-B402-7D6063F71C16,1252271,,,56,37.26332733,-87.15654906,2020-02-24 20:10:38.7075312,Relocation ,STRUCTURE APPEARANCE,REPLACED,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
9D2D84AC-52FF-423E-A0C6-FCF535EA8997,73,KENTON 091 (624) - MID MAYSVILLE 531 (605sn),1,In Service,KU,003805AC,,6E617CF6-A7EE-41EA-9323-A930013E3E49,26982,Wood Pole,,,38.64205167,-83.75999371,2023-01-04 17:32:55.3298715,,RIGHT OF WAY,GOOD,693021 Maysville strs 89 and Less Kris,Completed,,,2023-01-03 00:26:18.1930000,128E40B6-9004-40E6-8EBB-CA829079A35D
49D79231-75E5-4215-9E00-ABBA74984BD0,178,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),2,,KU,,,02FD92C2-7A9A-42A4-9E70-D43ADB5E57C5,1251219,LATTICE,,62.2,37.10328133,-87.97607592,2020-11-16 17:28:38.6376683,,BASE PLATE: Pole 1,GOOD,691031 strs 211 and below that's left for alex,Completed,,,2020-11-11 13:30:03.3830000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260-662,CONESTOGA 6676 (SD-189) - BLUE LICK 6676 (SD-139)- MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn,0,In Service,LGE,,,74F2B4D0-151C-4E5C-A5FA-63C42709E3DE,1251838,Steel Pole,,52,38.06068865,-85.53247916,2021-05-07 18:13:52.8976531,,OTHER: Pole 2,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
9D2D84AC-52FF-423E-A0C6-FCF535EA8997,73,KENTON 091 (624) - MID MAYSVILLE 531 (605sn),1,,KU,003805AC,,6E617CF6-A7EE-41EA-9323-A930013E3E49,26982,,,,38.64205167,-83.75999371,2023-01-04 17:32:55.0646688,,BONDING,GOOD,693021 Maysville strs 89 and Less Kris,Completed,,,2023-01-03 00:26:18.1930000,128E40B6-9004-40E6-8EBB-CA829079A35D
D3CBAEC2-0EF9-4425-869E-F594246B8543,123-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,22BF6A13-7388-4DA7-BBC1-D8DC2E12774B,1252274,Steel Pole,,56,37.26645232,-87.15480691,2020-02-24 20:06:07.6954871,,BONDING,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
471EBDCF-DB38-4FF8-AA28-EE5F8F28C43A,126-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,A99D0A8D-B988-4AEF-B402-7D6063F71C16,1252271,Steel Pole,,56,37.26332733,-87.15654906,2020-02-24 20:10:38.9875619,,INSULATOR,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
D3CBAEC2-0EF9-4425-869E-F594246B8543,123-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,,KU,,,22BF6A13-7388-4DA7-BBC1-D8DC2E12774B,1252274,,,56.5,37.26645232,-87.15480691,2020-02-24 20:06:08.0035189,,POLE WALL: Leg 2,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
49D79231-75E5-4215-9E00-ABBA74984BD0,178,PRINCETON 003 (664) - KENTUCKY DAM TVA - SOUTH PADUCAH 097 (624),,,KU,001301A0,,3E21406B-9317-465B-9F05-451D9B00FD14,33274,Lattice,,,37.10329258,-87.97607251,2020-11-16 17:28:40.1907785,,CONDITION ABOVE GROUNDLINE,GOOD,691031 strs 211 and below that's left for alex,Completed,,,2020-11-11 13:30:03.3830000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
D3CBAEC2-0EF9-4425-869E-F594246B8543,123-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,,KU,,,22BF6A13-7388-4DA7-BBC1-D8DC2E12774B,1252274,,,56.5,37.26645232,-87.15480691,2020-02-24 20:06:07.7724947,,STATIC,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
49D79231-75E5-4215-9E00-ABBA74984BD0,178,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),2,In Service,KU,,,02FD92C2-7A9A-42A4-9E70-D43ADB5E57C5,1251219,Lattice,,62,37.10328133,-87.97607592,2020-11-16 17:28:38.6376683,,BASE PLATE: Pole 1,GOOD,691031 strs 211 and below that's left for alex,Completed,,,2020-11-11 13:30:03.3830000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260,MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn - WATTERSON 6662 (SD-85) - FAIRMOUNT 6662 (SD-108),1,In Service,,,,74F2B4D0-151C-4E5C-A5FA-63C42709E3DE,1251838,,,52,38.06068139,-85.53247435,2021-05-07 18:13:52.8976531,,OTHER: Pole 2,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
471EBDCF-DB38-4FF8-AA28-EE5F8F28C43A,126-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,,KU,,,A99D0A8D-B988-4AEF-B402-7D6063F71C16,1252271,,,56.5,37.26332733,-87.15654906,2020-02-24 20:10:39.5515966,,POLE WALL: Pole 4,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260,CONESTOGA 6676 (SD-189) - BLUE LICK 6676 (SD-139)- MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn,0,In Service,LGE,,,74F2B4D0-151C-4E5C-A5FA-63C42709E3DE,1251838,Steel Pole,,52,38.06068139,-85.53247435,2021-05-07 18:13:52.3575891,,POLE WALL: Leg 1,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260-662,CONESTOGA 6676 (SD-189) - BLUE LICK 6676 (SD-139)- MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn,0,In Service,LGE,,,74F2B4D0-151C-4E5C-A5FA-63C42709E3DE,1251838,Steel Pole,,52,38.06068865,-85.53247916,2021-05-07 18:13:52.3575891,,POLE WALL: Leg 1,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260,MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn - WATTERSON 6662 (SD-85) - FAIRMOUNT 6662 (SD-108),,,LGE,6662,,4B9D4C4D-AF79-4B4A-B189-393AD52B5892,43436,,,,38.06069662,-85.53248475,2021-05-07 18:13:52.7456361,,OTHER: Leg 2,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260,MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn - WATTERSON 6662 (SD-85) - FAIRMOUNT 6662 (SD-108),,,LGE,6662,,4B9D4C4D-AF79-4B4A-B189-393AD52B5892,43436,Wood Pole,,,38.06069662,-85.53248475,2021-05-07 18:13:52.7456361,,OTHER: Leg 2,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
D3CBAEC2-0EF9-4425-869E-F594246B8543,123-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,22BF6A13-7388-4DA7-BBC1-D8DC2E12774B,1252274,Steel Pole,,56,37.26645936,-87.15481213,2020-02-24 20:06:08.3645331,,OTHER: Leg 2,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
D3CBAEC2-0EF9-4425-869E-F594246B8543,123-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,,KU,,,22BF6A13-7388-4DA7-BBC1-D8DC2E12774B,1252274,,,56.5,37.26645232,-87.15480691,2020-02-24 20:06:08.4385410,,OTHER: Leg 4,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260,MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn - WATTERSON 6662 (SD-85) - FAIRMOUNT 6662 (SD-108),1,,,,,74F2B4D0-151C-4E5C-A5FA-63C42709E3DE,1251838,,,52.3,38.06068139,-85.53247435,2021-05-07 18:13:52.5596141,,POLE WALL: Pole 2,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260,MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn - WATTERSON 6662 (SD-85) - FAIRMOUNT 6662 (SD-108),1,In Service,LGE,,,74F2B4D0-151C-4E5C-A5FA-63C42709E3DE,1251838,,,52,38.06068139,-85.53247435,2021-05-07 18:13:52.5596141,,POLE WALL: Pole 2,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
28C6B973-36E8-461B-838C-FA990D2F52A1,17,BROWN NORTH 152 (924-932) - ALCALDE 194 - PINEVILLE 192 (954-932),2,In Service,KU,,,279EEBCE-36E6-4872-B2B6-6ABFF851C7F8,191975,Lattice,,130,37.75772668,-84.68727879,2022-01-05 17:02:34.6680335,,POLE WALL: Pole 4,GOOD,454015 Brown-Pineville first 75 strs Jody,Completed,,,2021-12-23 17:28:55.7400000,2D5A940E-18ED-4BF9-9C68-D53563D71346
9D2D84AC-52FF-423E-A0C6-FCF535EA8997,73,KENTON 091 (624) - MID MAYSVILLE 531 (605sn),1,In Service,KU,003805AC,,6E617CF6-A7EE-41EA-9323-A930013E3E49,26982,Wood Pole,,,38.64205913,-83.75999804,2023-01-04 17:32:54.9554698,,BRACING,GOOD,693021 Maysville strs 89 and Less Kris,Completed,,,2023-01-03 00:26:18.1930000,128E40B6-9004-40E6-8EBB-CA829079A35D
D3CBAEC2-0EF9-4425-869E-F594246B8543,123-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,22BF6A13-7388-4DA7-BBC1-D8DC2E12774B,1252274,Steel Pole,,56,37.26645232,-87.15480691,2020-02-24 20:06:08.5515529,,OTHER: Pole 3,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
49D79231-75E5-4215-9E00-ABBA74984BD0,178,PRINCETON 003 (664) - KENTUCKY DAM TVA - SOUTH PADUCAH 097 (624),,,KU,001301A0,,3E21406B-9317-465B-9F05-451D9B00FD14,33274,Lattice,TOWER TYPE A,,37.10329258,-87.97607251,2020-11-16 17:28:38.6376683,,BASE PLATE: Pole 1,GOOD,691031 strs 211 and below that's left for alex,Completed,,,2020-11-11 13:30:03.3830000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
49D79231-75E5-4215-9E00-ABBA74984BD0,178,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),2,,KU,,,E5502E69-1752-4DA8-8BF9-457262875D35,1206768,LATTICE,,62.2,37.10328133,-87.97607592,2020-11-16 17:28:38.6376683,,BASE PLATE: Pole 1,GOOD,691031 strs 211 and below that's left for alex,Completed,,,2020-11-11 13:30:03.3830000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
9D2D84AC-52FF-423E-A0C6-FCF535EA8997,73,KENTON 091 (624) - MID MAYSVILLE 531 (605sn),1,,KU,003805AC,,6E617CF6-A7EE-41EA-9323-A930013E3E49,26982,Wood Pole,,,38.64205167,-83.75999371,2023-01-04 17:32:54.7838682,,STRUCTURE APPEARANCE,GOOD,693021 Maysville strs 89 and Less Kris,Completed,,,2023-01-03 00:26:18.1930000,128E40B6-9004-40E6-8EBB-CA829079A35D
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260,MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn - WATTERSON 6662 (SD-85) - FAIRMOUNT 6662 (SD-108),1,In Service,LGE,,,74F2B4D0-151C-4E5C-A5FA-63C42709E3DE,1251838,,,52,38.06068139,-85.53247435,2021-05-07 18:13:52.8976531,,OTHER: Pole 2,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
471EBDCF-DB38-4FF8-AA28-EE5F8F28C43A,126-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,A99D0A8D-B988-4AEF-B402-7D6063F71C16,1252271,Steel Pole,,56,37.26333437,-87.15655428,2020-02-24 20:10:39.4945902,,POLE WALL: Pole 3,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
D3CBAEC2-0EF9-4425-869E-F594246B8543,123-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,22BF6A13-7388-4DA7-BBC1-D8DC2E12774B,1252274,Steel Pole,,56,37.26645936,-87.15481213,2020-02-24 20:06:08.2035163,,POLE WALL: Pole 3,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
D3CBAEC2-0EF9-4425-869E-F594246B8543,123-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,22BF6A13-7388-4DA7-BBC1-D8DC2E12774B,1252274,,,56,37.26645232,-87.15480691,2020-02-24 20:06:07.8495026,,INSULATOR,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
4F0B8994-2291-4F51-A214-4D842E9E75C7,31,WOFFORD 002 (624) - KU PARK-GREASY CREEK  027 (684),1,,KU,003919A0,,6962B200-0395-40D0-97D3-70F7EACBFD41,39736,Wood Pole,,,36.75476561,-84.03639925,2019-05-20 13:16:35.4225953,,INSULATOR,GOOD,Wofford-KU Park,Completed,,4B4ACFCC-4931-44F3-9AB3-6DE1E4541084,2019-05-02 00:00:00.0000000,698FD8B1-91A8-40A6-B99E-C6425C477BED
53B0653F-5F84-4B65-AF04-0FADD76A3D1A,260-662,CONESTOGA 6676 (SD-189) - BLUE LICK 6676 (SD-139)- MOUNT WASHINGTON EKPC 6662 (LD-3) 662-1sn,0,In Service,LGE,,,74F2B4D0-151C-4E5C-A5FA-63C42709E3DE,1251838,Steel Pole,,52,38.06068865,-85.53247916,2021-05-07 18:13:52.4095953,,POLE WALL: Leg 2,GOOD,Blue Lick Section (Mt.Washington-Fairmount),Completed,,,2021-04-28 11:44:29.7700000,87E4CBC9-8617-4727-B938-2F3DB95173B0
471EBDCF-DB38-4FF8-AA28-EE5F8F28C43A,126-RELO,HILLSIDE 007 (614) - GREEN RIVER 009 (634),1,In Service,KU,,,A99D0A8D-B988-4AEF-B402-7D6063F71C16,1252271,Steel Pole,,56,37.26333437,-87.15655428,2020-02-24 20:10:38.8235431,,BRACING,GOOD,Green River to Hillside Relo,Completed,,,2020-02-24 17:01:32.6370000,56509FBE-471B-4F6A-B1AB-A14A32613C77
